state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase
Alaska,11/29/2020 0:00,737438,1006180,1364.426569,7126,30816,612,975364,3.062672683,121,16.41,0
Alaska,11/30/2020 0:00,737438,1011396,1371.499706,5216,31323,507,980073,3.097006514,121,16.41,0
Alaska,12/1/2020 0:00,737438,1018628,1381.306632,7232,31834,511,986794,3.125184071,122,16.54,1
Alaska,12/2/2020 0:00,737438,1024643,1389.46325,6015,32531,697,992112,3.174861879,122,16.54,0
Alaska,12/3/2020 0:00,737438,1040505,1410.972855,15862,33291,760,1007214,3.199504087,130,17.63,8
Alaska,12/4/2020 0:00,737438,1050369,1424.348894,9864,34041,750,1016328,3.240861069,142,19.26,12
Alaska,12/5/2020 0:00,737438,1067231,1447.214545,16862,34963,922,1032268,3.276048016,143,19.39,1
Alaska,12/6/2020 0:00,737438,1077776,1461.514053,10545,35720,757,1042056,3.314232271,143,19.39,0
Alabama,3/7/2020 0:00,4887871,0,0,0,0,0,,,,,0
Alabama,3/8/2020 0:00,4887871,0,0,0,0,0,,,,,0
Alabama,3/9/2020 0:00,4887871,0,0,0,0,0,,,,,0
Alabama,3/10/2020 0:00,4887871,0,0,0,0,0,0,,,,0
Alabama,3/11/2020 0:00,4887871,10,0.002045881,10,0,0,10,0,,,0
Alabama,3/12/2020 0:00,4887871,10,0.002045881,0,0,0,10,0,,,0
Alabama,3/13/2020 0:00,4887871,12,0.002455057,2,1,1,11,8.333333333,,,0
Alabama,3/14/2020 0:00,4887871,28,0.005728465,16,6,5,22,21.42857143,,,0
Alabama,3/15/2020 0:00,4887871,40,0.008183522,12,12,6,28,30,0,0,0
Alabama,3/16/2020 0:00,4887871,56,0.011456931,16,28,16,28,50,0,0,0
Alabama,3/17/2020 0:00,4887871,64,0.013093635,8,36,8,28,56.25,0,0,0
Alabama,3/18/2020 0:00,4887871,74,0.015139516,10,46,10,28,62.16216216,0,0,0
Alabama,3/19/2020 0:00,4887871,96,0.019640453,22,68,22,28,70.83333333,0,0,0
Alabama,3/20/2020 0:00,4887871,109,0.022300098,13,81,13,28,74.31192661,0,0,0
Alabama,3/21/2020 0:00,4887871,152,0.031097384,43,124,43,28,81.57894737,0,0,0
Alabama,3/22/2020 0:00,4887871,1602,0.327750057,1450,138,14,1464,8.61423221,0,0,0
Alabama,3/23/2020 0:00,4887871,1832,0.374805309,230,167,29,1665,9.115720524,0,0,0
Alabama,3/24/2020 0:00,4887871,2321,0.474848866,489,215,48,2106,9.2632486,0,0,0
Alabama,3/25/2020 0:00,4887871,2812,0.575301599,491,283,68,2529,10.06401138,0,0,0
Alabama,3/26/2020 0:00,4887871,4099,0.83860642,1287,506,223,3593,12.34447426,1,0.02,1
Alabama,3/27/2020 0:00,4887871,4771,0.97608959,672,587,81,4184,12.30350031,3,0.06,2
Alabama,3/28/2020 0:00,4887871,4880,0.998389687,109,696,109,4184,14.26229508,3,0.06,0
Alabama,3/29/2020 0:00,4887871,4990,1.020894373,110,806,110,4184,16.15230461,4,0.08,1
Alabama,3/30/2020 0:00,4887871,6553,1.340665496,1563,859,53,5694,13.10849992,6,0.12,2
Alabama,3/31/2020 0:00,4887871,7279,1.489196421,726,981,122,6298,13.47712598,13,0.27,7
Alabama,4/1/2020 0:00,4887871,7774,1.590467506,495,1077,96,6697,13.85387188,26,0.53,13
Alabama,4/2/2020 0:00,4887871,8736,1.787281211,962,1233,156,7503,14.11401099,32,0.65,6
Alabama,4/3/2020 0:00,4887871,9619,1.96793246,883,1432,199,8187,14.88720241,35,0.72,3
Alabama,4/4/2020 0:00,4887871,10853,2.220394114,1234,1580,148,9273,14.55818668,43,0.88,8
Alabama,4/5/2020 0:00,4887871,13078,2.675602527,2225,1796,216,11282,13.7329867,45,0.92,2
Alabama,4/6/2020 0:00,4887871,14765,3.020742569,1687,1968,172,12797,13.32881815,50,1.02,5
Alabama,4/7/2020 0:00,4887871,14916,3.051635364,151,2119,151,12797,14.20622151,56,1.15,6
Alabama,4/8/2020 0:00,4887871,19122,3.912132706,4206,2369,250,16753,12.38887146,66,1.35,10
Alabama,4/9/2020 0:00,4887871,20827,4.260955332,1705,2769,400,18058,13.29524175,74,1.51,8
Alabama,4/10/2020 0:00,4887871,21026,4.301668354,199,2968,199,18058,14.11585656,80,1.64,6
Alabama,4/11/2020 0:00,4887871,21249,4.347291489,223,3191,223,18058,15.01717728,91,1.86,11
Alabama,4/12/2020 0:00,4887871,21583,4.415623898,334,3525,334,18058,16.33229857,93,1.9,2
Alabama,4/13/2020 0:00,4887871,29182,5.970288496,7599,3734,209,25448,12.79555891,99,2.03,6
Alabama,4/14/2020 0:00,4887871,33117,6.775342475,3935,3876,142,29241,11.70395869,110,2.25,11
Alabama,4/15/2020 0:00,4887871,34077,6.971747004,960,4113,237,29964,12.06972445,121,2.48,11
Alabama,4/16/2020 0:00,4887871,36391,7.445163753,2314,4345,232,32046,11.93976533,133,2.72,12
Alabama,4/17/2020 0:00,4887871,37848,7.743248543,1457,4530,185,33318,11.96892834,144,2.95,11
Alabama,4/18/2020 0:00,4887871,42538,8.702766501,4690,4655,125,37883,10.94315671,146,2.99,2
Alabama,4/19/2020 0:00,4887871,45712,9.352128974,3174,4837,182,40875,10.58146657,154,3.15,8
Alabama,4/20/2020 0:00,4887871,45900,9.390591527,188,5025,188,40875,10.94771242,167,3.42,13
Alabama,4/21/2020 0:00,4887871,48526,9.927839749,2626,5231,206,43295,10.77978815,177,3.62,10
Alabama,4/22/2020 0:00,4887871,48760,9.975713353,234,5465,234,43295,11.20795734,194,3.97,17
Alabama,4/23/2020 0:00,4887871,52641,10.76971958,3881,5778,313,46863,10.97623525,197,4.03,3
Alabama,4/24/2020 0:00,4887871,52695,10.78076733,54,5832,54,46863,11.06746371,197,4.03,0
Alabama,4/25/2020 0:00,4887871,71344,14.59612989,18649,6137,305,65207,8.60198475,212,4.34,15
Alabama,4/26/2020 0:00,4887871,73551,15.04765572,2207,6270,133,67281,8.524697149,216,4.42,4
Alabama,4/27/2020 0:00,4887871,73997,15.13890199,446,6499,229,67498,8.782788491,222,4.54,6
Alabama,4/28/2020 0:00,4887871,75827,15.51329812,1830,6687,188,69140,8.81875849,242,4.95,20
Alabama,4/29/2020 0:00,4887871,80449,16.45890409,4622,6842,155,73607,8.504766995,245,5.01,3
Alabama,4/30/2020 0:00,4887871,87196,17.83925967,6747,7019,177,80177,8.049681178,269,5.5,24
Alabama,5/1/2020 0:00,4887871,91933,18.80839327,4737,7158,139,84775,7.786105098,279,5.71,10
Alabama,5/2/2020 0:00,4887871,92209,18.86485957,276,7434,276,84775,8.06211975,288,5.89,9
Alabama,5/3/2020 0:00,4887871,92500,18.92439469,291,7725,291,84775,8.351351351,290,5.93,2
Alabama,5/4/2020 0:00,4887871,103117,21.09650602,10617,8025,300,95092,7.782421909,296,6.06,6
Alabama,5/5/2020 0:00,4887871,106766,21.84304782,3649,8285,260,98481,7.759961036,313,6.4,17
Alabama,5/6/2020 0:00,4887871,109516,22.40566496,2750,8581,296,100935,7.835384784,340,6.96,27
Alabama,5/7/2020 0:00,4887871,115173,23.56301956,5657,8898,317,106275,7.72576906,349,7.14,9
Alabama,5/8/2020 0:00,4887871,120114,24.57388912,4941,9221,323,110893,7.676873637,375,7.67,26
Alabama,5/9/2020 0:00,4887871,125494,25.67457284,5380,9567,346,115927,7.623472039,388,7.94,13
Alabama,5/10/2020 0:00,4887871,127421,26.06881401,1927,9777,210,117644,7.672989539,393,8.04,5
Alabama,5/11/2020 0:00,4887871,129444,26.48269564,2023,10009,232,119435,7.732301227,401,8.2,8
Alabama,5/12/2020 0:00,4887871,133218,27.25481094,3774,10310,301,122908,7.739194403,429,8.78,28
Alabama,5/13/2020 0:00,4887871,133218,27.25481094,0,10617,307,125755,7.969643742,449,9.19,20
Alabama,5/14/2020 0:00,4887871,136372,27.90008165,3154,10968,351,131017,8.042706714,467,9.55,18
Alabama,5/15/2020 0:00,4887871,146063,29.88274445,9691,11216,248,134847,7.678878292,476,9.74,9
Alabama,5/16/2020 0:00,4887871,153494,31.40303826,7431,11523,307,141971,7.507133829,485,9.92,9
Alabama,5/17/2020 0:00,4887871,156350,31.98734173,2856,11771,248,144579,7.528621682,488,9.98,3
Alabama,5/18/2020 0:00,4887871,157123,32.14548829,773,12086,315,145037,7.692062906,489,10,1
Alabama,5/19/2020 0:00,4887871,157566,32.2361208,443,12376,290,145190,7.854486374,504,10.31,15
Alabama,5/20/2020 0:00,4887871,164450,33.64450494,6884,12744,368,151706,7.749467923,517,10.58,13
Alabama,5/21/2020 0:00,4887871,170739,34.93115919,6289,13119,375,157620,7.683657512,529,10.82,12
Alabama,5/22/2020 0:00,4887871,177768,36.3692086,7029,13563,444,164205,7.629607128,537,10.99,8
Alabama,5/23/2020 0:00,4887871,182676,37.37332675,4908,13938,375,168738,7.629902122,546,11.17,9
Alabama,5/24/2020 0:00,4887871,185799,38.01225523,3123,14327,389,171472,7.71102105,551,11.27,5
Alabama,5/25/2020 0:00,4887871,190315,38.93617487,4516,14730,403,175585,7.739799806,562,11.5,11
Alabama,5/26/2020 0:00,4887871,193759,39.64077612,3444,15396,666,178363,7.945953478,575,11.76,13
Alabama,5/27/2020 0:00,4887871,195794,40.0571128,2035,15843,447,179951,8.091667773,581,11.89,6
Alabama,5/28/2020 0:00,4887871,200481,41.01601699,4687,16310,467,184171,8.135434281,590,12.07,9
Alabama,5/29/2020 0:00,4887871,208883,42.7349658,8402,16823,513,192060,8.053790878,605,12.38,15
Alabama,5/30/2020 0:00,4887871,212201,43.41378895,3318,17359,536,194842,8.180451553,618,12.64,13
Alabama,5/31/2020 0:00,4887871,221307,45.27676774,9106,17903,544,199650,8.089667295,631,12.91,13
Alabama,6/1/2020 0:00,4887871,223235,45.6712135,1928,18363,460,205160,8.22586064,646,13.22,15
Alabama,6/2/2020 0:00,4887871,223802,45.78721492,567,18642,279,205160,8.329684274,651,13.32,5
Alabama,6/3/2020 0:00,4887871,231297,47.32060236,7495,18851,209,212743,8.150127325,653,13.36,2
Alabama,6/4/2020 0:00,4887871,235299,48.13936374,4002,19072,221,216227,8.105431812,653,13.36,0
Alabama,6/5/2020 0:00,4887871,239159,48.92907362,3860,19387,315,220086,8.106322572,676,13.83,23
Alabama,6/6/2020 0:00,4887871,245310,50.18749472,6151,20043,656,225601,8.17047817,689,14.1,13
Alabama,6/7/2020 0:00,4887871,259232,53.03576956,13922,20500,457,239066,7.907974324,692,14.16,3
Alabama,6/8/2020 0:00,4887871,259232,53.03576956,0,20925,425,239066,8.071920133,718,14.69,26
Alabama,6/9/2020 0:00,4887871,267388,54.7043897,8156,21422,497,246317,8.01157868,729,14.91,11
Alabama,6/10/2020 0:00,4887871,272694,55.7899339,5306,21989,567,251068,8.063617095,744,15.22,15
Alabama,6/11/2020 0:00,4887871,278455,56.96856566,5761,22845,856,255981,8.204198165,755,15.45,11
Alabama,6/12/2020 0:00,4887871,286008,58.51381921,7553,23710,865,262675,8.289977903,769,15.73,14
Alabama,6/13/2020 0:00,4887871,292872,59.91811159,6864,24601,891,268651,8.399915321,773,15.81,4
Alabama,6/14/2020 0:00,4887871,297075,60.77799516,4203,25615,1014,271840,8.62240175,773,15.81,0
Alabama,6/15/2020 0:00,4887871,302294,61.8457402,5219,26272,657,276402,8.690877093,774,15.84,1
Alabama,6/16/2020 0:00,4887871,305036,62.40672064,2742,26912,640,278512,8.822565205,785,16.06,11
Alabama,6/17/2020 0:00,4887871,310325,63.48878684,5289,27312,400,283411,8.801095626,790,16.16,5
Alabama,6/18/2020 0:00,4887871,322124,65.90272125,11799,28206,894,294328,8.756255355,810,16.57,20
Alabama,6/19/2020 0:00,4887871,330906,67.69941351,8782,29002,796,302323,8.764422525,822,16.82,12
Alabama,6/20/2020 0:00,4887871,339100,69.37580799,8194,29549,547,309974,8.713948688,838,17.14,16
Alabama,6/21/2020 0:00,4887871,344255,70.4304594,5155,30021,472,314657,8.720570507,839,17.16,1
Alabama,6/22/2020 0:00,4887871,348687,71.33719364,4432,30454,433,318656,8.733907487,841,17.21,2
Alabama,6/23/2020 0:00,4887871,353611,72.3445852,4924,31097,643,322941,8.79412688,864,17.68,23
Alabama,6/24/2020 0:00,4887871,358319,73.30778574,4708,32064,967,326695,8.948450961,891,18.23,27
Alabama,6/25/2020 0:00,4887871,369005,75.49401365,10686,33206,1142,336252,8.998794054,896,18.33,5
Alabama,6/26/2020 0:00,4887871,377857,77.30502708,8852,34183,977,344140,9.046544063,907,18.56,11
Alabama,6/27/2020 0:00,4887871,384026,78.56713076,6169,35083,900,348943,9.135579362,919,18.8,12
Alabama,6/28/2020 0:00,4887871,385803,78.93068373,1777,35441,358,350839,9.18629456,919,18.8,0
Alabama,6/29/2020 0:00,4887871,392800,80.36218632,6997,37175,1734,356118,9.46410387,929,19.01,10
Alabama,6/30/2020 0:00,4887871,406143,83.09200468,13343,38045,870,368607,9.367390303,950,19.44,21
Alabama,7/1/2020 0:00,4887871,413433,84.58345157,7290,38962,917,374991,9.424017918,972,19.89,22
Alabama,7/2/2020 0:00,4887871,419221,85.76760721,5788,40111,1149,379617,9.567984428,985,20.15,13
Alabama,7/3/2020 0:00,4887871,430128,87.99904907,10907,41865,1754,388766,9.733149202,1006,20.58,21
Alabama,7/4/2020 0:00,4887871,441585,90.34301437,11457,42862,997,399226,9.706398542,1007,20.6,1
Alabama,7/5/2020 0:00,4887871,449383,91.93839199,7798,43953,1091,405933,9.78074382,1007,20.6,0
Alabama,7/6/2020 0:00,4887871,454592,93.00409115,5209,44878,925,410217,9.872149092,1007,20.6,0
Alabama,7/7/2020 0:00,4887871,460842,94.28276646,6250,45785,907,415579,9.935075362,1033,21.13,26
Alabama,7/8/2020 0:00,4887871,467754,95.69687907,6912,46962,1177,421330,10.03989276,1058,21.65,25
Alabama,7/9/2020 0:00,4887871,467754,95.69687907,0,49174,2212,421330,10.51279091,1068,21.85,10
Alabama,7/10/2020 0:00,4887871,491600,100.5754857,23846,50508,1334,441708,10.27420667,1104,22.59,36
Alabama,7/11/2020 0:00,4887871,501367,102.5736972,9767,51947,1439,450073,10.36107283,1114,22.79,10
Alabama,7/12/2020 0:00,4887871,510827,104.5091002,9460,53587,1640,457919,10.49024425,1121,22.93,7
Alabama,7/13/2020 0:00,4887871,518827,106.1458046,8000,55545,1958,464059,10.70588077,1124,23,3
Alabama,7/14/2020 0:00,4887871,528275,108.0787525,9448,57255,1710,471834,10.83810515,1164,23.81,40
Alabama,7/15/2020 0:00,4887871,540207,110.5198971,11932,59067,1812,481982,10.93414191,1211,24.78,47
Alabama,7/16/2020 0:00,4887871,550179,112.5600492,9972,61088,2021,490021,11.10329547,1230,25.16,19
Alabama,7/17/2020 0:00,4887871,562135,115.0061039,11956,63091,2003,500024,11.22346056,1265,25.88,35
Alabama,7/18/2020 0:00,4887871,573441,117.3191764,11306,65234,2143,509261,11.37588697,1286,26.31,21
Alabama,7/19/2020 0:00,4887871,584387,119.5585972,10946,67011,1777,518522,11.46688752,1287,26.33,1
Alabama,7/20/2020 0:00,4887871,592608,121.2405156,8221,68891,1880,524897,11.625054,1291,26.41,4
Alabama,7/21/2020 0:00,4887871,599098,122.568292,6490,70358,1467,530023,11.74398846,1303,26.66,12
Alabama,7/22/2020 0:00,4887871,608088,124.4075386,8990,71813,1455,537675,11.80963939,1364,27.91,61
Alabama,7/23/2020 0:00,4887871,618011,126.4376658,9923,74212,2399,545315,12.0082005,1397,28.58,33
Alabama,7/24/2020 0:00,4887871,627344,128.3470861,9333,76005,1793,552979,12.11536254,1438,29.42,41
Alabama,7/25/2020 0:00,4887871,639795,130.8944119,12451,78130,2125,563481,12.21172407,1456,29.79,18
Alabama,7/26/2020 0:00,4887871,647743,132.5204777,7948,79294,1164,570392,12.24158347,1473,30.14,17
Alabama,7/27/2020 0:00,4887871,655973,134.2042374,8230,81115,1821,576844,12.36560041,1491,30.5,18
Alabama,7/28/2020 0:00,4887871,663342,135.7118467,7369,82366,1251,583033,12.41682269,1491,30.5,0
Alabama,7/29/2020 0:00,4887871,666065,136.26894,2723,83782,1416,584493,12.57865223,1538,31.47,47
Alabama,7/30/2020 0:00,4887871,677841,138.6781689,11776,85762,1980,594346,12.65222965,1565,32.02,27
Alabama,7/31/2020 0:00,4887871,687022,140.5564918,9181,87723,1961,601744,12.76858674,1580,32.32,15
Alabama,8/1/2020 0:00,4887871,694802,142.1481868,7780,89349,1626,608022,12.85963483,1603,32.8,23
Alabama,8/2/2020 0:00,4887871,703437,143.9148046,8635,91444,2095,614626,12.99960053,1627,33.29,24
Alabama,8/3/2020 0:00,4887871,711317,145.5269585,7880,92661,1217,621390,13.02668149,1633,33.41,6
Alabama,8/4/2020 0:00,4887871,719489,147.198852,8172,93702,1041,628599,13.02340967,1666,34.08,33
Alabama,8/5/2020 0:00,4887871,724582,148.240819,5093,94654,952,632806,13.06325578,1695,34.68,29
Alabama,8/6/2020 0:00,4887871,736594,150.6983306,12012,96592,1938,643192,13.11332973,1714,35.07,19
Alabama,8/7/2020 0:00,4887871,745942,152.6108197,9348,98301,1709,651115,13.17810232,1735,35.5,21
Alabama,8/8/2020 0:00,4887871,745942,152.6108197,0,98387,86,651115,13.18963137,1735,35.5,0
Alabama,8/9/2020 0:00,4887871,758852,155.2520515,12910,101334,2947,661117,13.353592,1768,36.17,33
Alabama,8/10/2020 0:00,4887871,776937,158.9520264,18085,103020,1686,677547,13.25976237,1797,36.76,29
Alabama,8/11/2020 0:00,4887871,779764,159.5303968,2827,103851,831,679838,13.3182604,1847,37.79,50
Alabama,8/12/2020 0:00,4887871,791786,161.9899543,12022,104786,935,690985,13.23413144,1882,38.5,35
Alabama,8/13/2020 0:00,4887871,798501,163.3637631,6715,105557,771,697005,13.21939484,1890,38.67,8
Alabama,8/14/2020 0:00,4887871,820871,167.9403978,22370,106309,752,718675,12.95075597,1893,38.73,3
Alabama,8/15/2020 0:00,4887871,832794,170.3797011,11923,107580,1271,729437,12.9179605,1896,38.79,3
Alabama,8/16/2020 0:00,4887871,842070,172.2774599,9276,108433,853,737991,12.87695797,1898,38.83,2
Alabama,8/17/2020 0:00,4887871,848514,173.5958253,6444,109004,571,743919,12.84645863,1925,39.38,27
Alabama,8/18/2020 0:00,4887871,863713,176.705359,15199,110361,1357,757898,12.77750827,1936,39.61,11
Alabama,8/19/2020 0:00,4887871,880652,180.170876,16939,111478,1117,773868,12.65857569,1944,39.77,8
Alabama,8/20/2020 0:00,4887871,891813,182.4542833,11161,112449,971,784330,12.60903351,1974,40.39,30
Alabama,8/21/2020 0:00,4887871,891813,182.4542833,0,112770,321,784330,12.6450276,1990,40.71,16
Alabama,8/22/2020 0:00,4887871,911316,186.444364,19503,114532,1762,801750,12.56775915,2011,41.14,21
Alabama,8/23/2020 0:00,4887871,916703,187.5464798,5387,115060,528,806609,12.5515025,2013,41.18,2
Alabama,8/24/2020 0:00,4887871,916364,187.4771245,-339,116710,1650,806609,12.73620526,2024,41.41,11
Alabama,8/25/2020 0:00,4887871,920989,188.4233442,4625,117242,532,810035,12.73001089,2037,41.67,13
Alabama,8/26/2020 0:00,4887871,936557,191.608371,15568,119254,2012,824431,12.7332346,2045,41.84,8
Alabama,8/27/2020 0:00,4887871,948580,194.0681331,12023,121023,1769,835786,12.75833351,2076,42.47,31
Alabama,8/28/2020 0:00,4887871,956401,195.6682163,7821,122185,1162,842678,12.77549898,2107,43.11,31
Alabama,8/29/2020 0:00,4887871,967213,197.8802223,10812,123889,1704,851929,12.80886423,2152,44.03,45
Alabama,8/30/2020 0:00,4887871,972283,198.9174837,5070,125235,1346,855827,12.88050907,2162,44.23,10
Alabama,8/31/2020 0:00,4887871,976381,199.7558855,4098,126058,823,859229,12.91073874,2182,44.64,20
Alabama,9/1/2020 0:00,4887871,949438,194.2436697,-26943,127616,1558,831304,13.4412147,2200,45.01,18
Alabama,9/2/2020 0:00,4887871,954214,195.2207822,4776,128239,623,835994,13.43922852,2217,45.36,17
Alabama,9/3/2020 0:00,4887871,955290,195.440919,1076,129285,1046,836689,13.53358666,2233,45.68,16
Alabama,9/4/2020 0:00,4887871,959309,196.2631583,4019,130393,1108,840020,13.59238785,2266,46.36,33
Alabama,9/5/2020 0:00,4887871,966497,197.7337372,7188,131803,1410,846170,13.63718666,2275,46.54,9
Alabama,9/6/2020 0:00,4887871,972809,199.025097,6312,132314,511,851994,13.60123107,2276,46.56,1
Alabama,9/7/2020 0:00,4887871,976496,199.7794132,3687,132973,659,855022,13.61736249,2276,46.56,0
Alabama,9/8/2020 0:00,4887871,980668,200.6329545,4172,133606,633,858789,13.62397876,2277,46.58,1
Alabama,9/9/2020 0:00,4887871,986562,201.8387965,5894,134417,811,863982,13.62478993,2285,46.75,8
Alabama,9/10/2020 0:00,4887871,993440,203.2459531,6878,135565,1148,870173,13.64601788,2301,47.08,16
Alabama,9/11/2020 0:00,4887871,998316,204.2435244,4876,136703,1138,874219,13.69335962,2333,47.73,32
Alabama,9/12/2020 0:00,4887871,1003546,205.3135199,5230,137646,943,878723,13.71596319,2350,48.08,17
Alabama,9/13/2020 0:00,4887871,1010227,206.6803727,6681,138755,1109,884432,13.73503183,2351,48.1,1
Alabama,9/14/2020 0:00,4887871,1014391,207.5322773,4164,139459,704,888092,13.74805179,2355,48.18,4
Alabama,9/15/2020 0:00,4887871,1019623,208.602682,5232,140160,701,892810,13.7462572,2387,48.84,32
Alabama,9/16/2020 0:00,4887871,1027207,210.1542778,7584,141087,927,899684,13.73501154,2392,48.94,5
Alabama,9/17/2020 0:00,4887871,1031253,210.9820411,4046,141757,670,903156,13.74609334,2401,49.12,9
Alabama,9/18/2020 0:00,4887871,1039010,212.5690306,7757,142863,1106,910192,13.74991579,2428,49.67,27
Alabama,9/19/2020 0:00,4887871,1048422,214.4946133,9412,144164,1301,918448,13.7505699,2437,49.86,9
Alabama,9/20/2020 0:00,4887871,1054017,215.6392834,5595,144962,798,923366,13.75328861,2437,49.86,0
Alabama,9/21/2020 0:00,4887871,1059517,216.7645177,5500,145780,818,928112,13.75909967,2439,49.9,2
Alabama,9/22/2020 0:00,4887871,1065553,217.9994112,6036,146584,804,933565,13.75661276,2457,50.27,18
Alabama,9/23/2020 0:00,4887871,1070903,219.0939573,5350,147153,569,938451,13.74102043,2488,50.9,31
Alabama,9/24/2020 0:00,4887871,1078180,220.5827445,7277,148206,1053,944747,13.74594224,2506,51.27,18
Alabama,9/25/2020 0:00,4887871,1097595,224.5548215,19415,150658,2452,963364,13.72619227,2491,50.96,-15
Alabama,9/26/2020 0:00,4887871,1104932,226.055884,7337,151591,933,970048,13.71948681,2501,51.17,10
Alabama,9/27/2020 0:00,4887871,1111239,227.3462209,6307,152321,730,975685,13.70731229,2501,51.17,0
Alabama,9/28/2020 0:00,4887871,1116346,228.3910521,5107,152983,662,980291,13.70390542,2501,51.17,0
Alabama,9/29/2020 0:00,4887871,1119712,229.0796954,3366,153554,571,983163,13.71370495,2517,51.49,16
Alabama,9/30/2020 0:00,4887871,1132039,231.6016523,12327,154701,1147,994475,13.66569526,2540,51.97,23
Alabama,10/1/2020 0:00,4887871,1138732,232.9709602,6693,155744,1043,1000570,13.67696701,2548,52.13,8
Alabama,10/2/2020 0:00,4887871,1145601,234.3762755,6869,156698,954,1006612,13.67823527,2550,52.17,2
Alabama,10/3/2020 0:00,4887871,1156045,236.5129931,10444,158380,1682,1016319,13.70015873,2558,52.33,8
Alabama,10/4/2020 0:00,4887871,1162518,237.8372915,6473,159169,789,1022073,13.69174499,2558,52.33,0
Alabama,10/5/2020 0:00,4887871,1167513,238.8592088,4995,159713,544,1026591,13.67976202,2559,52.35,1
Alabama,10/6/2020 0:00,4887871,1172847,239.9504815,5334,160477,764,1031293,13.68268836,2580,52.78,21
Alabama,10/7/2020 0:00,4887871,1180818,241.5812529,7971,161418,941,1038526,13.67001519,2601,53.21,21
Alabama,10/8/2020 0:00,4887871,1184710,242.3775096,3892,161975,557,1042046,13.67212229,2637,53.95,36
Alabama,10/9/2020 0:00,4887871,1196452,244.7797824,11742,163465,1490,1052552,13.66247873,2653,54.28,16
